title,cover,city,region,address,rooms_desc,area_range,all_ready,price,hourseDecoration,company,hourseType,on_time,open_date,tags,totalPrice_range,sale_status,detail_url
澳海澜郡B区,https://image1.ljcdn.com/newhouse-user-image/dfb817648d2d63a55beb2b03357aec37.jpg,长春,高新北区,福源街澳海澜郡B区,"[""1"", ""2"", ""3"", ""4""]","[""63"", ""130""]",1,7500,毛坯,长春澳海房地产开发有限公司,住宅,2020-04-10 09:59:02,2019-07-01,"[""\u4f4e\u603b\u4ef7"", ""\u5f00\u53d1\u533a"", ""\u83dc\u5e02\u573a"", ""\u4e09\u7532\u533b\u9662""]","[""77.7"", ""92.5""]",3,https://cc.fang.lianjia.com/loupan/p_ahljbqbkwjh/
阳光庄园,https://image1.ljcdn.com/newhouse-user-image/233f15b0d10192430397c524e8ba3e3b.jpg,长春,朝阳区,硅谷大街与东一路交会,"[""2"", ""3""]","[""90"", ""142""]",1,6500,毛坯,吉林省兴顺房地产开发有限公司,住宅,2020-08-13 11:59:56,2019-05-06,"[""\u4f4e\u603b\u4ef7"", ""\u8fd1\u4e3b\u5e72\u9053"", ""\u6210\u719f\u5546\u5708"", ""3D\u697c\u4e66""]","[""52.641"", ""94.233""]",3,https://cc.fang.lianjia.com/loupan/p_ygzybkwko/
融创洋浦壹號,https://image1.ljcdn.com/newhouse-user-image/2dcd3f03309a3de476c83e38ae0609bb.jpg,长春,经开区,经济技术开发区东至锦州街、西至泉州北街、南至规划二路、北至规划一路,"[""""]","[""""]",1,17500,毛坯,,商业,2020-04-10 09:41:12,2020-03-12,"[""\u5730\u94c1\u6cbf\u7ebf"", ""\u914d\u5957\u9f50\u5168"", ""\u8d2d\u7269\u65b9\u4fbf"", ""\u533b\u7597\u914d\u5957""]","[""74""]",3,https://cc.fang.lianjia.com/loupan/p_rcypyhbkwme/
华西御园,https://image1.ljcdn.com/newhouse-user-image/15b6ad293daf9923fe76a1f843b46a9e.png,长春,净月区,福祉大路与擎天树街交会,"[""3"", ""4""]","[""128"", ""195""]",1,12500,毛坯,长春华西房地产开发有限公司,住宅,2020-04-10 11:06:17,2019-09-12,"[""\u591a\u8f68\u4ea4\u6c47"", ""\u8fd1\u4e3b\u5e72\u9053"", ""\u6210\u719f\u5546\u5708"", ""\u4e09\u7532\u533b\u9662""]","[""200""]",3,https://cc.fang.lianjia.com/loupan/p_hxyybkwts/
保利净月和府,https://image1.ljcdn.com/newhouse-user-image/d2b11498d6e20eed250c85d30481e0bf.png,长春,净月区,天泽大路与聚业大街交汇南行200米,"[""4"", ""5""]","[""232"", ""258""]",1,15500,毛坯,保利（长春）恒富房地产开发有限公司,别墅,2020-11-10 10:46:32,2019-06-22,"[""\u516c\u4ea4\u76f4\u8fbe"", ""\u8fd1\u4e3b\u5e72\u9053"", ""\u6210\u719f\u5546\u5708"", ""\u8d2d\u7269\u65b9\u4fbf""]","[""400""]",3,https://cc.fang.lianjia.com/loupan/p_bljyhfbkxuj/
保利天誉,https://image1.ljcdn.com/newhouse-user-image/93c8476feaa6fa9fb1330aeee3447eec.png,长春,南关区,长春市南关区南湖中街与谊民路交汇处,"[""3"", ""4"", ""9""]","[""152"", ""374""]",1,14500,毛坯,,住宅,2020-04-17 09:37:07,2020-05-10,"[""\u8fd1\u4e3b\u5e72\u9053"", ""\u5f00\u53d1\u533a"", ""\u89c6\u9891\u770b\u623f"", ""VR\u770b\u623f""]","[""224.96"", ""542.3""]",3,https://cc.fang.lianjia.com/loupan/p_bltybkxve/
力旺·林溪湖,https://image1.ljcdn.com/newhouse-user-image/c439cf866cf4dcbeeb5a17f88862ced1.jpg,长春,二道区,东吉林大路与林溪大街交汇莲花山管委会西侧,"[""2"", ""3"", ""4""]","[""83"", ""137""]",1,9300,非毛坯,吉林省力旺宏图房地产开发有限公司,住宅,2021-03-24 11:51:17,2021-07-08,"[""\u4e34\u8fd1\u9ad8\u901f"", ""\u65e9\u6559\u673a\u6784"", ""\u56fd\u9645\u533b\u7597"", ""\u89c6\u9891\u770b\u623f""]","[""79"", ""136""]",3,https://cc.fang.lianjia.com/loupan/p_lwlxhbkylp/
珍珠公馆,https://image1.ljcdn.com/newhouse-user-image/35dee151a628326bbbb4e00e9926221c.jpg,长春,绿园区,花莲路与青春街交汇,"[""""]","[""""]",1,18000,毛坯,长春房地（集团）有限责任公司地产分公司,底商,2020-08-11 15:27:26,2017-04-99,"[""\u4f4e\u603b\u4ef7"", ""\u89c6\u9891\u770b\u623f"", ""\u73b0\u623f""]","[""175""]",3,https://cc.fang.lianjia.com/loupan/p_zzggbkzcb/
中州国际广场,https://image1.ljcdn.com/hdic-resblock/ee692f03-4426-4134-893f-a703a0e9d210.jpg,滁州,琅琊区,上海北路699号,"[""""]","[""""]",1,14000,毛坯,滁州中州置业有限公司,商业,2020-05-21 18:03:38,2017-05-25,"[""\u8d2d\u7269\u65b9\u4fbf"", ""\u5a31\u4e50\u4e30\u5bcc"", ""\u533b\u7597\u914d\u5957"", ""\u73b0\u623f""]","[""20""]",3,https://cz.fang.lianjia.com/loupan/p_zzgjgcabgdh/
碧桂园欧洲城,https://image1.ljcdn.com/hdic-resblock/1165e666-c0b6-44af-875f-a6c12f549590.jpg,滁州,南谯区,滁宁大道1998号,"[""3"", ""4""]","[""94"", ""124""]",1,7800,毛坯,滁州碧桂园房地产开发有限公司,住宅,2020-05-21 18:03:38,2018-05-27,"[""\u516c\u4ea4\u76f4\u8fbe"", ""\u8fd1\u4e3b\u5e72\u9053"", ""\u6210\u719f\u5546\u5708"", ""\u8d2d\u7269\u65b9\u4fbf""]","[""65"", ""95""]",3,https://cz.fang.lianjia.com/loupan/p_bgyozcabgyt/
碧桂园晚亭印象,https://image1.ljcdn.com/hdic-resblock/3af33b87-02dc-487b-92eb-36aefceb920c.jpg,滁州,南谯区,滁阳路碧桂园晚亭印象,"[""3"", ""4""]","[""112"", ""145""]",1,5800,毛坯,滁州碧盛房地产开发有限公司,住宅,2020-05-21 18:03:38,2018-07-10,"[""\u8fd1\u4e3b\u5e72\u9053"", ""\u8d2d\u7269\u65b9\u4fbf"", ""\u7f8e\u98df\u4e91\u96c6"", ""VR\u770b\u623f""]","[""80"", ""100""]",3,https://cz.fang.lianjia.com/loupan/p_bgywtyxabilr/
滁州碧桂园十里春风,https://image1.ljcdn.com/hdic-resblock/1be3fba4-7d57-43cd-a0f4-7c6ebfbd4e89.jpg,滁州,南谯区,宁滁快速与洪武大道交汇处,"[""3"", ""4"", ""5""]","[""98"", ""196""]",1,6000,毛坯,滁州碧桂园房地产开发有限公司,住宅,2020-05-21 18:03:38,2020-05-10,"[""\u8fd1\u4e3b\u5e72\u9053"", ""\u8d2d\u7269\u65b9\u4fbf"", ""\u8d85\u5e02"", ""VR\u770b\u623f""]","[""66"", ""133""]",3,https://cz.fang.lianjia.com/loupan/p_bgyslcfabkak/
富力乌衣水镇,https://image1.ljcdn.com/hdic-resblock/de364fec-6109-4541-a145-4b9554307901.jpg,滁州,南谯区,乌衣镇洪武路,"[""""]","[""""]",1,6800,毛坯,滁州富力城房地产开发有限公司,住宅,2020-05-21 18:03:38,2018-04-01,"[""\u516c\u4ea4\u76f4\u8fbe"", ""\u73b0\u623f"", ""\u4f4e\u5bc6\u5c45\u6240"", ""\u4f11\u95f2\u5e7f\u573a""]","[""0""]",3,https://cz.fang.lianjia.com/loupan/p_flwyszabkov/
明发北站新城,https://image1.ljcdn.com/hdic-resblock/c7836d95-ac22-4e80-84c7-33857fd6bfa0.jpg,滁州,来安县,长江路西侧明发北站新城,"[""2"", ""3""]","[""89"", ""106""]",1,9700,毛坯,,住宅,2020-05-21 18:03:38,2017-11-22,"[""\u8fd1\u4e3b\u5e72\u9053"", ""\u8d2d\u7269\u65b9\u4fbf"", ""\u7f8e\u98df\u4e91\u96c6"", ""\u8d34\u5fc3\u7269\u4e1a""]","[""89"", ""94""]",3,https://cz.fang.lianjia.com/loupan/p_mfbzxcabmjd/
龙蟠明珠广场,https://image1.ljcdn.com/hdic-resblock/37059152-452e-4716-b555-c45eaff77c3e.jpg,滁州,南谯区,龙蟠大道北侧龙蟠明珠广场,"[""""]","[""""]",1,17000,毛坯,安徽宇能美笛龙置业有限公司,商业,2020-06-01 14:23:39,2018-01-01,"[""\u8d2d\u7269\u65b9\u4fbf"", ""\u7f8e\u98df\u4e91\u96c6"", ""\u73b0\u623f""]","[""50""]",3,https://cz.fang.lianjia.com/loupan/p_lpmzgcaboav/
香江黄金时代,https://image1.ljcdn.com/hdic-resblock/3be784c8-580a-4a86-8ee6-ae4d2a91aded.jpg,滁州,来安县,104国道与长江路交汇处,"[""3"", ""4""]","[""117"", ""133""]",1,6900,毛坯,来安香江置业有限公司,住宅,2020-05-21 18:03:38,2018-04-17,"[""\u8fd1\u4e3b\u5e72\u9053"", ""\u6210\u719f\u5546\u5708"", ""\u8d2d\u7269\u65b9\u4fbf"", ""\u533b\u7597\u914d\u5957""]","[""99.45"", ""133.05""]",3,https://cz.fang.lianjia.com/loupan/p_xjhjsdbimux/
金地都会艺境,https://image1.ljcdn.com/newhouse-user-image/c298c17ea793125dfa4bc1e913ebdfbb.jpg,滁州,来安县,104国道与纬七路交汇处向西400米,"[""1"", ""2"", ""3"", ""4""]","[""68"", ""148""]",1,9000,,来安金弘新房地产有限公司,住宅,2018-10-11 16:08:55,2018-02-03,"[""\u8fd1\u4e3b\u5e72\u9053"", ""\u8d2d\u7269\u65b9\u4fbf"", ""\u5a31\u4e50\u4e30\u5bcc"", ""\u533b\u7597\u914d\u5957""]","[""61"", ""132""]",3,https://cz.fang.lianjia.com/loupan/p_jddhyjbivwq/
碧桂园北站华府,https://image1.ljcdn.com/newhouse-user-image/1fde21dba4e0640d1577d20e687978df.jpeg,滁州,来安县,104国道旁,"[""3""]","[""78"", ""106""]",1,11000,非毛坯,来安碧盈房地产开发有限公司,住宅,2020-05-21 18:03:38,2018-05-01,"[""\u8fd1\u4e3b\u5e72\u9053"", ""\u8d2d\u7269\u65b9\u4fbf"", ""\u7f8e\u98df\u4e91\u96c6"", ""\u533b\u7597\u914d\u5957""]","[""85"", ""116""]",3,https://cz.fang.lianjia.com/loupan/p_bgyzhfbivwr/
碧桂园北站华府翰林湾,https://image1.ljcdn.com/newhouse-user-image/f67e33d3ff7fb9016aa2efcd8e9e4eaf.jpg,滁州,来安县,汊河新区104国道旁,"[""3""]","[""78"", ""106""]",1,9500,毛坯,来安碧盈房地产开发有限公司,住宅,2020-05-21 18:03:38,2019-07-99,"[""\u8fd1\u4e3b\u5e72\u9053"", ""\u8d2d\u7269\u65b9\u4fbf"", ""\u7f8e\u98df\u4e91\u96c6"", ""\u533b\u7597\u914d\u5957""]","[""74"", ""101""]",3,https://cz.fang.lianjia.com/loupan/p_bgybzhfhlwbkihz/
碧桂园玖禧澜湾,https://image1.ljcdn.com/newhouse-user-image/1d466c96b49c63dd2fb5c588c643f868.jpg,滁州,南谯区,宁滁快速通道碧桂园欧洲城玖禧澜湾,"[""3"", ""4""]","[""75"", ""128""]",1,7000,毛坯,,住宅,2020-05-21 18:03:38,2019-08-99,"[""\u8fd1\u4e3b\u5e72\u9053"", ""\u8d2d\u7269\u65b9\u4fbf"", ""\u7f8e\u98df\u4e91\u96c6"", ""\u5c0f\u6237\u578b""]","[""60"", ""70""]",3,https://cz.fang.lianjia.com/loupan/p_bgyozcjxlwbkomo/
荣盛龙湾湖,https://image1.ljcdn.com/newhouse-user-image/8b485ebdffa7f3f1330bee024f8e7557.png,滁州,南谯区,永兴路荣盛龙湾湖,"[""1"", ""2"", ""3""]","[""78"", ""127""]",1,7000,毛坯,滁州荣盛旅游开发有限公司,住宅,2020-05-21 18:03:38,2019-12-21,"[""\u5c0f\u6237\u578b"", ""\u73b0\u623f"", ""\u4f4e\u5bc6\u5c45\u6240"", ""\u666f\u533a""]","[""0""]",3,https://cz.fang.lianjia.com/loupan/p_rslwhbksgv/
碧桂园罗马世纪城,https://image1.ljcdn.com/newhouse-user-image/0c706a5de2973053c12d91ba0a82ca37.png,滁州,全椒县,前进路99号,"[""3"", ""4""]","[""97"", ""142""]",1,6500,毛坯,全椒奥晟置业有限公司,住宅,2020-05-21 18:03:38,2019-07-10,"[""\u516c\u4ea4\u76f4\u8fbe"", ""VR\u770b\u623f"", ""\u7eff\u5316\u7387\u9ad8"", ""\u666f\u533a""]","[""92""]",3,https://cz.fang.lianjia.com/loupan/p_bgylmsjcbkthw/
恒大湖山半岛,https://image1.ljcdn.com/newhouse-user-image/ba353a0e15a608a9b0fe3fe42cb970a4.png,滁州,天长市,冶竹线恒大湖山半岛,"[""""]","[""""]",1,7000,,天长市粤恒置业有限公司,住宅,2020-05-21 18:03:38,2019-11-03,"[""\u516c\u4ea4\u76f4\u8fbe""]","[""0""]",3,https://cz.fang.lianjia.com/loupan/p_hdhsbdbktts/
荣盛锦绣观邸,https://image1.ljcdn.com/newhouse-user-image/f29e267a72643ae2b1eb8810d7eb36d0.png,滁州,南谯区,南谯南路荣盛锦绣观邸,"[""2"", ""3""]","[""55"", ""119""]",1,7300,毛坯,滁州荣盛旅游开发有限公司,住宅,2020-05-21 18:03:38,2019-09-07,"[""\u8d85\u5e02"", ""\u5c0f\u6237\u578b"", ""\u73b0\u623f"", ""\u666f\u533a""]","[""35""]",3,https://cz.fang.lianjia.com/loupan/p_rsjxgdbkuom/
博世花园,https://image1.ljcdn.com/newhouse-user-image/03e7f51465cf33ee2d645afe0f72a945.jpg,滁州,凤阳县,凤阳县新城区长秋路398号,"[""3"", ""4""]","[""108"", ""139""]",1,5480,毛坯,安徽亿豪房地产投资有限公司,住宅,2020-05-21 18:03:38,2019-04-20,"[""\u8fd1\u4e3b\u5e72\u9053"", ""\u8d34\u5fc3\u7269\u4e1a"", ""\u73b0\u623f"", ""\u4f4e\u5bc6\u5c45\u6240""]","[""59.5"", ""76""]",3,https://cz.fang.lianjia.com/loupan/p_bshybkwwz/
碧桂园翡丽庄园,https://image1.ljcdn.com/newhouse-user-image/2e076ed07d52d0955ed951e3f6c522a8.png,滁州,南谯区,安徽省滁州市南谯区兴隆路与安宁路交叉口碧桂园翡丽庄园,"[""5""]","[""206""]",1,15000,毛坯,滁州碧信房地产开发有限公司,别墅,2020-05-21 18:03:38,2020-05-01,"[""VR\u770b\u623f"", ""\u590d\u5f0f"", ""\u73b0\u623f""]","[""0""]",3,https://cz.fang.lianjia.com/loupan/p_xllbgyflzybkyfr/
力高天宫君逸府,https://image1.ljcdn.com/newhouse-user-image/67b6586130f066865b8434d6ccd43232.jpg,滁州,南谯区,南谯区中新大道与常州路交汇处,"[""3"", ""4""]","[""101"", ""122""]",1,7500,毛坯,天宫合和（滁州）置业有限公司,住宅,0000-00-00 00:00:00,2021-04-16,"[""\u6210\u719f\u5546\u5708"", ""\u4f4e\u5bc6\u5c45\u6240"", ""\u7eff\u5316\u7387\u9ad8"", ""\u5929\u7136\u6c27\u5427""]","[""75"", ""90""]",3,https://cz.fang.lianjia.com/loupan/p_lgtgjyfblzih/
翡翠雅筑,https://image1.ljcdn.com/newhouse-user-image/30e8f2a0b75000929ab3146c206f2ebd.jpg,滁州,南谯区,紫薇南路翡翠雅筑,"[""3"", ""4""]","[""95"", ""116""]",1,11000,,,住宅,0000-00-00 00:00:00,,"[""VR\u770b\u623f"", ""\u4f4e\u5bc6\u5c45\u6240"", ""\u7eff\u5316\u7387\u9ad8""]","[""104"", ""127""]",3,https://cz.fang.lianjia.com/loupan/p_zwnlfcyzbmaii/
荣盛锦绣观邸,https://image1.ljcdn.com/newhouse-user-image/71e77b340ce0ba8003a4ae0a6815005d.png,滁州,南谯区,洪武路与南谯路交汇处,"[""""]","[""""]",1,6500,,滁州联荣信息科技有限公司,商业类,0000-00-00 00:00:00,,"[""\u8d85\u5e02"", ""\u666f\u533a""]","[""22""]",3,https://cz.fang.lianjia.com/loupan/p_rsjxgdbmebf/
新江北中南宸悦,https://image1.ljcdn.com/newhouse-user-image/a5478dac83d665967b185766bd2bbbac.jpg,滁州,来安县,来安县汊河镇兴盛路与104国道交叉口,"[""3""]","[""78"", ""92""]",1,9000,,滁州睿安置业有限公司,住宅,0000-00-00 00:00:00,2021-09-11,"[""\u5c0f\u6237\u578b"", ""VR\u770b\u623f"", ""\u4f4e\u5bc6\u5c45\u6240"", ""\u7eff\u5316\u7387\u9ad8""]","[""66"", ""89""]",3,https://cz.fang.lianjia.com/loupan/p_bmejg/
榕三宸心映月,https://image1.ljcdn.com/newhouse-user-image/c158eb96a8ead87dc43abc305e63df49.jpg,滁州,琅琊区,滁州市琅琊区明珠国际1108号,"[""3"", ""4""]","[""100"", ""129""]",1,7800,毛坯,滁州市榕三置业有限公司,住宅,0000-00-00 00:00:00,2021-09-20,"[""\u4f4e\u5bc6\u5c45\u6240"", ""\u7eff\u5316\u7387\u9ad8""]","[""80"", ""100""]",3,https://cz.fang.lianjia.com/loupan/p_rscxyybmekt/
香江悦湖春天,https://image1.ljcdn.com/newhouse-user-image/74e437421227dc99ce3e4e146138df57.jpg,滁州,来安县,来安县南京湾全球家居CBD西南侧,"[""3"", ""4""]","[""82"", ""108""]",1,9000,毛坯,来安锦绣香江房地产开发有限公司,住宅,0000-00-00 00:00:00,,"[""VR\u770b\u623f"", ""\u4f4e\u5bc6\u5c45\u6240"", ""\u7eff\u5316\u7387\u9ad8""]","[""78"", ""85""]",3,https://cz.fang.lianjia.com/loupan/p_xjyhctbmela/
荣盛锦绣学府,https://image1.ljcdn.com/newhouse-user-image/632c0e72c5a5599a5b3e299e7b0e1661.jpg,滁州,南谯区,滁州市南谯区滁阳路与永乐路交口,"[""""]","[""""]",0,0,,滁州荣诚置业有限公司,住宅,0000-00-00 00:00:00,,"[""\u4f4e\u5bc6\u5c45\u6240"", ""\u7eff\u5316\u7387\u9ad8""]","[""0""]",1,https://cz.fang.lianjia.com/loupan/p_rsjxxfbmeos/
远东苏滁壹号,https://image1.ljcdn.com/newhouse-user-image/04a98e03ee98c8b7bdc76a3e98a30b49.jpg,滁州,南谯区,滁州市中新大道与苏滁大道交汇处,"[""3"", ""4""]","[""98"", ""121""]",1,7500,,滁州市容州投资有限公司,住宅,0000-00-00 00:00:00,,"[""\u4f4e\u5bc6\u5c45\u6240""]","[""75"", ""95""]",3,https://cz.fang.lianjia.com/loupan/p_ydscyhbmfen/
荣盛锦绣观邸,https://image1.ljcdn.com/newhouse-user-image/f29e267a72643ae2b1eb8810d7eb36d0.png,滁州,南谯区,南谯南路荣盛锦绣观邸,"[""2""]","[""55""]",1,6500,,滁州荣盛旅游开发有限公司,商业类,0000-00-00 00:00:00,,"[""\u8d85\u5e02"", ""\u5c0f\u6237\u578b"", ""VR\u770b\u623f"", ""\u7eff\u5316\u7387\u9ad8""]","[""35""]",3,https://cz.fang.lianjia.com/loupan/p_rsjxgdbmfxv/
文德春江悦府,https://image1.ljcdn.com/newhouse-user-image/8ef30afc5185f751157443f5ca88594d.jpg,滁州,南谯区,双城路文德春江悦府,"[""""]","[""""]",1,8200,毛坯,滁州儒新置业有限公司,住宅,0000-00-00 00:00:00,2021-10-99,"[""\u4f4e\u5bc6\u5c45\u6240"", ""\u7eff\u5316\u7387\u9ad8""]","[""80""]",3,https://cz.fang.lianjia.com/loupan/p_wdcjyfbmhrs/
碧桂园北站华府天悦湾,https://image1.ljcdn.com/newhouse-user-image/57e741da8ad57cf6c11d9b52183363f4.jpg,滁州,来安县,滁州市来安县汊河镇荣华路与104国道交叉口,"[""""]","[""""]",0,0,毛坯,来安碧拓房地产开发有限公司,住宅,0000-00-00 00:00:00,,"[""\u4f4e\u5bc6\u5c45\u6240""]","[""0""]",1,https://cz.fang.lianjia.com/loupan/p_bgybzhftywbmjhm/
碧桂园北岸世家,https://image1.ljcdn.com/hdic-resblock/0b808b2b-fe9f-4cb3-81fa-c3543974006d.jpg,滁州,南谯区,滁阳东路901号,"[""3""]","[""118"", ""140""]",1,6500,毛坯,滁州碧城房地产开发有限公司,住宅,2020-05-21 18:03:38,2017-07-26,"[""\u516c\u4ea4\u76f4\u8fbe"", ""\u8fd1\u4e3b\u5e72\u9053"", ""\u8d2d\u7269\u65b9\u4fbf"", ""\u5a31\u4e50\u4e30\u5bcc""]","[""76"", ""96""]",4,https://cz.fang.lianjia.com/loupan/p_bgybasjabgyc/
雅居乐林语城,https://image1.ljcdn.com/hdic-resblock/0df76f7a-41ac-4c3c-9c8a-b0bad3460b80.jpg,滁州,来安县,汊河新城雅居乐林语城,"[""""]","[""""]",3,0,毛坯,来安雅居乐房地产开发有限公司,住宅,2020-05-21 18:03:38,2017-12-16,"[""\u8d2d\u7269\u65b9\u4fbf"", ""\u7f8e\u98df\u4e91\u96c6"", ""\u73b0\u623f"", ""\u4f11\u95f2\u5e7f\u573a""]","[""0""]",4,https://cz.fang.lianjia.com/loupan/p_yjllycabmje/
华实长沙领峯,https://image1.ljcdn.com/newhouse-user-image/af880f9ac5b85b6c673f5365ba4d31c6.jpg,长沙,雨花,花侯路华实长沙领峯,"[""3"", ""4""]","[""113"", ""177""]",1,14500,非毛坯,长沙华实领峰企业发展有限公司,住宅,0000-00-00 00:00:00,2023-05-01,"[""VR\u770b\u623f"", ""\u7eff\u5316\u7387\u9ad8""]","[""160"", ""280""]",3,https://cs.fang.lianjia.com/loupan/p_hscslfbmwxs/
金茂长沙国际社区,https://image1.ljcdn.com/newhouse-user-image/a22399474a9790521fd89664da4b1f11.jpg,长沙,岳麓,长沙市岳麓区莲坪大道靠靳江河风光带处,"[""3"", ""4""]","[""112"", ""185""]",1,11500,毛坯,长沙智茂置业有限公司,住宅,0000-00-00 00:00:00,2022-05-29,"[""VR\u770b\u623f"", ""\u7eff\u5316\u7387\u9ad8""]","[""118"", ""240""]",3,https://cs.fang.lianjia.com/loupan/p_jmcsgjsqbmndw/
长沙润府,https://image1.ljcdn.com/newhouse-user-image/71e7f93cc9b90992960c5c837122b685.jpg,长沙,天心,木莲西路长沙润府,"[""4""]","[""143"", ""233""]",1,16800,非毛坯,长沙润悦房地产开发有限公司,住宅,0000-00-00 00:00:00,2023-03-26,"[""VR\u770b\u623f""]","[""220"", ""400""]",3,https://cs.fang.lianjia.com/loupan/p_csrfbmyqf/
长沙北中心保利时代,https://image1.ljcdn.com/newhouse-user-image/e1ec5484dd8c164a23715d44ead15acd.jpg,长沙,开福,新安路长沙北中心保利时代,"[""3"", ""4""]","[""89"", ""143""]",1,12500,非毛坯,湖南保福置业有限公司,住宅,0000-00-00 00:00:00,2021-10-03,"[""VR\u770b\u623f"", ""\u7eff\u5316\u7387\u9ad8""]","[""114"", ""170""]",3,https://cs.fang.lianjia.com/loupan/p_csbzxblsdbmfxz/
澳海望洲府,https://image1.ljcdn.com/newhouse-user-image/ab1f291e8abfac764ef216660ae06319.jpg,长沙,望城,普瑞大道与沿河路交叉口西南角,"[""3"", ""4""]","[""100"", ""162""]",1,7200,毛坯,湖南澳海望洲府房地产开发有限公司,住宅,2018-12-27 09:21:43,2022-03-27,"[""\u591a\u8f68\u4ea4\u6c47"", ""\u73af\u7ebf\u623f"", ""\u8d2d\u7269\u65b9\u4fbf"", ""\u5a31\u4e50\u4e30\u5bcc""]","[""72"", ""128""]",3,https://cs.fang.lianjia.com/loupan/p_ahwzfbjjkn/
中南国际眼镜城,https://image1.ljcdn.com/hdic-resblock/420ee2e7-9a21-427a-a22a-0170f1ef60a3.jpg,长沙,雨花,雨花区万家丽南路二段599号,"[""""]","[""""]",1,7500,毛坯,湖南金丽源置业有限公司,商业,2018-06-12 13:27:33,2018-06-10,"[""\u4f4e\u603b\u4ef7"", ""\u516c\u4ea4\u76f4\u8fbe"", ""\u73af\u7ebf\u623f"", ""\u914d\u5957\u9f50\u5168""]","[""42""]",3,https://cs.fang.lianjia.com/loupan/p_zngjyjcafsln/
博长山水香颐,https://image1.ljcdn.com/hdic-resblock/18bcfc65-c398-4012-a6d5-42e76bbf2fa3.jpg,长沙,雨花,时代阳光大道330号,"[""""]","[""""]",0,0,非毛坯,湖南博长房地产开发有限公司,底商,0000-00-00 00:00:00,,"[""\u73af\u7ebf\u623f"", ""\u914d\u5957\u9f50\u5168"", ""\u8d2d\u7269\u65b9\u4fbf"", ""\u533b\u7597\u914d\u5957""]","[""0""]",1,https://cs.fang.lianjia.com/loupan/p_bcssxyaftbz/
海洋半岛,https://image1.ljcdn.com/hdic-resblock/391514f7-60e9-453e-b4c4-d8e9d55d9146.jpg,长沙,开福,东二环二段690号,"[""2"", ""3"", ""4""]","[""78"", ""139""]",1,9800,毛坯,湖南海洋环球置业有限公司,住宅,2017-03-07 09:20:19,2011-11-12,"[""\u516c\u4ea4\u76f4\u8fbe"", ""\u73af\u7ebf\u623f"", ""\u914d\u5957\u9f50\u5168"", ""\u8d2d\u7269\u65b9\u4fbf""]","[""112"", ""144""]",3,https://cs.fang.lianjia.com/loupan/p_hybdaabrp/
上园,https://image1.ljcdn.com/newhouse-user-image/b8454c84690669374991f317413b166b.jpg,长沙,开福,东风路248号（鸥波港湾旁）,"[""2"", ""3""]","[""87"", ""114""]",1,12000,毛坯,湖南乐万邦房地产开发有限公司,住宅,2017-03-06 11:46:19,2020-07-11,"[""\u5730\u94c1\u6cbf\u7ebf"", ""\u516c\u4ea4\u76f4\u8fbe"", ""\u914d\u5957\u9f50\u5168"", ""\u6210\u719f\u5546\u5708""]","[""111.42""]",3,https://cs.fang.lianjia.com/loupan/p_syaasmj/
阳光城尚东湾,https://image1.ljcdn.com/hdic-resblock/89f21de2-6f94-44d7-8acd-60c995698648.jpg,长沙,雨花,长沙大道789号,"[""3"", ""4""]","[""96"", ""173""]",1,0,非毛坯,长沙中泛置业有限公司,住宅,2017-04-20 16:07:27,2020-10-25,"[""\u5730\u94c1\u6cbf\u7ebf"", ""\u516c\u4ea4\u76f4\u8fbe"", ""\u914d\u5957\u9f50\u5168"", ""\u6210\u719f\u5546\u5708""]","[""0""]",1,https://cs.fang.lianjia.com/loupan/p_ygcsdwaatws/
嘉华城,https://image1.ljcdn.com/hdic-resblock/980491e3-2c56-4317-8dd8-f337111a8759.jpg,长沙,雨花,韶山南路与环保大道交汇处东北角（汽车南站往南1000米）,"[""""]","[""""]",1,15000,毛坯,湖南嘉华房地产开发有限公司,商业,2017-07-14 14:25:29,2017-11-09,"[""\u73af\u7ebf\u623f"", ""\u8fd1\u4e3b\u5e72\u9053"", ""\u914d\u5957\u9f50\u5168"", ""\u8d2d\u7269\u65b9\u4fbf""]","[""0""]",1,https://cs.fang.lianjia.com/loupan/p_hjcaaveh/
浏阳碧桂园,https://image1.ljcdn.com/hdic-resblock/06df1c1f-7e74-451e-806d-512add488119.jpg,长沙,浏阳,石霜北路123号（行政中心对面）,"[""3"", ""4""]","[""112"", ""145""]",1,6000,毛坯,浏阳碧桂园房地产开发有限公司,住宅,2017-03-07 13:56:15,2019-10-99,"[""\u516c\u4ea4\u76f4\u8fbe"", ""\u73af\u7ebf\u623f"", ""\u914d\u5957\u9f50\u5168"", ""\u8d2d\u7269\u65b9\u4fbf""]","[""66"", ""78""]",3,https://cs.fang.lianjia.com/loupan/p_lybgyaawnq/
